,SOI,window_size,up_z,low_z,1000_today,inc_per_share,avg_p_change,days_per_hold,trades_per_year,earnings_per_year
543,px,176.0,3.4,2.98,1514.97992941,43.6062000399,0.514979929409,1044.8,0.340746057217,0.313549412133
447,dps,132.0,3.22,1.98,0.0,-30.0562706653,0.381488707587,640.4,0.408004451545,0.30874196944
394,exc,264.0,2.42,2.92,1556.08330155,13.0500567397,0.326325159288,383.4,0.68144700392,0.305011498506
518,etn,62.0,2.2,3.26,1278.3729277,8.74669326821,0.2783729277,93.3,3.04035445392,0.303329656008
832,kors,210.0,2.1,2.6,1662.07287901,23.695,0.289540988442,178.0,1.46085858586,0.302314097949
70,abc,217.0,2.38,2.46,915.458700176,2.34051672569,0.313660192711,358.15,1.33151660193,0.301883267475
73,nee,94.0,3.08,2.8,1617.94147359,35.1397648546,0.356297081585,217.125,1.75371990821,0.301775387003
678,tsco,96.0,3.16,2.08,0.0,-32.1432813461,0.352621910251,560.266666667,0.501754805092,0.300852066424
319,eqt,36.0,2.24,3.18,1409.12275293,21.9429732384,0.31732166285,178.516666667,6.11592339216,0.299766831358
168,hog,239.0,2.48,2.7,1385.64588533,15.5818400474,0.328027948294,386.9,0.854982345816,0.297547101532
202,foxa,58.0,2.96,2.78,1844.43946089,10.4986607423,0.426804052689,488.766666667,0.876275677546,0.294851858583
524,tgt,126.0,3.28,3.16,1490.68334989,21.3216272748,0.300397981206,283.583333333,1.05709604358,0.294097133142
200,mjn,120.0,2.9,2.68,1557.57255965,32.1337412138,0.380550625606,704.35,0.569559351918,0.293969082524
787,azo,74.0,3.36,2.38,0.0,-232.014,0.35752973696,660.95,0.399624468204,0.290155565789
227,cli,110.0,2.66,3.36,1430.68448719,7.73321535022,0.32916250426,485.95,0.939140071133,0.288740866523
411,dbd,202.0,2.44,3.4,1423.97145361,9.24373078789,0.280932479294,225.5,1.27532931735,0.28668477915
755,nsr,121.0,2.86,2.44,2115.71587046,25.756,0.287466581229,269.015,0.994429943513,0.286249874272
745,acxm,90.0,3.3,2.98,731.925925928,1.943,0.385373873974,699.791666667,0.502587095449,0.285420605965
627,slgn,53.0,3.3,3.06,1604.79478451,10.6236885997,0.486334961529,1057.56666667,0.304665338838,0.285059448825
8,lly,60.0,3.3,2.2,1275.17747567,7.3772773689,0.27517747567,191.0,1.3612565445,0.284825232469
226,lb,76.0,3.12,2.38,0.0,-17.5861040932,0.311383194963,449.4,0.578551456243,0.282840532149
252,nfg,208.0,2.16,3.3,1333.7692117,13.1197650127,0.333769211696,542.4,0.650247413406,0.280655723517
834,dvn,58.0,2.56,3.14,1385.18725239,16.1618398546,0.26342267094,131.4,2.25594614959,0.280291305905
314,syy,212.0,2.58,1.94,1278.16904161,5.87346527315,0.278169041604,251.6,1.03399415175,0.279323540286
5,fox,89.0,2.96,2.82,1573.03063144,7.77929335573,0.296581436179,352.5,0.825355080682,0.278809273662
719,orly,20.0,3.22,2.34,1227.66521719,-7.299,0.301727500825,376.17047619,0.847852763067,0.278286535151
686,qcom,150.0,2.9,2.8,1466.32934732,18.7728920441,0.466329347329,1248.5,0.208250200481,0.277257000829
840,dva,212.0,2.92,2.54,0.0,-17.105,0.340451846965,670.2,0.387945112431,0.276779570139
308,fe,284.0,2.82,2.4,1274.71748994,7.62429993617,0.274717489937,270.3,0.961952674704,0.273304674562
715,plt,17.0,2.92,3.0,1848.97017521,25.7138657795,0.34240508665,587.216666667,1.92610433627,0.268399391115
503,etr,138.0,2.48,3.2,1246.52668433,10.9104142961,0.246526684328,83.0,3.13253012048,0.267829882193
146,f,86.0,1.98,3.26,1239.27492447,1.87277766299,0.239274924473,88.1,3.35463462115,0.258823113374
102,sjm,19.0,3.32,2.62,220.734211476,-41.9637021342,0.380618382274,858.1,0.304897604798,0.258051202755
525,cl,221.0,2.64,2.62,1305.76414762,15.1524629955,0.262732717427,240.75,1.31022048175,0.255790073995
103,ctl,168.0,2.66,3.38,1490.37148635,9.6022086876,0.253275503681,274.616666667,0.98429952128,0.251529125413
457,emr,72.0,2.2,3.2,1229.40702476,8.0002346203,0.229407024757,69.3,3.80349058129,0.249418827842
205,sm,23.0,2.4,2.88,1317.83515665,12.6013053584,0.216496217832,38.25,9.0915365911,0.2455825869
451,disck,95.0,3.04,2.84,150.083361388,-3.5985,0.284882053819,601.8,0.477218654598,0.244114626329
476,prgo,66.0,2.88,2.56,1229.88358429,28.6361527415,0.26745992955,378.95,0.911010672833,0.241378918133
23,wmt,135.0,2.98,2.8,1221.73464494,9.2153899763,0.221734644945,65.0,4.0,0.240862798741
163,spn,206.0,2.86,3.3,1317.07209064,6.57298680019,0.278784773582,585.933333333,0.509622964376,0.240799486027
236,clx,224.0,2.08,2.36,1313.36286753,26.0965220471,0.22671513438,106.566666667,3.24205902467,0.240634297008
305,jwn,97.0,2.06,2.9,1452.84949116,15.3093518919,0.227304659893,179.9,1.84220047079,0.2357880907
404,dow,86.0,2.56,3.28,1220.2997218,4.80752478066,0.220299721801,108.8,2.38977964503,0.234664533593
683,t,106.0,2.96,3.3,1302.32359785,7.62278921749,0.234083237794,295.15,0.950003098731,0.228499613338
128,chk,18.0,2.14,2.68,2163.43402882,0.61116303729,0.210312804907,56.3702380952,5.11248230791,0.228344770282
165,ati,80.0,2.98,2.96,1452.89867813,6.96712516073,0.236105725839,343.6,0.95427302102,0.227757933593
393,axp,40.0,2.04,2.46,1208.75535976,8.2093662074,0.208755359761,57.0,4.56140350877,0.226444547848
505,c,198.0,2.8,2.28,260.98919494,-7.49582952857,0.243956233177,585.05,0.646509872837,0.220966831339
805,rdc,68.0,2.6,3.3,1287.52506954,8.29869142904,0.237101169463,442.2,0.84912047793,0.219971634661
839,cmp,197.0,2.54,2.96,1348.46634272,20.5221553246,0.221544254945,293.0,0.908965097317,0.217468300767
113,esrx,86.0,2.7,3.3,1335.81085144,17.778,0.281287180807,540.4,0.852779838373,0.214263053629
598,trip,45.0,2.92,2.6,642.125727662,-2.998,0.225720399908,289.326666667,1.22233172817,0.212984683617
589,rig,70.0,2.08,3.18,1200.76338661,7.80106547526,0.200763386608,125.8,2.35605101546,0.212108631958
483,luk,242.0,2.84,2.36,1405.99140317,7.91907180229,0.232989970164,522.3,0.602446296258,0.209853063676
842,time,270.0,2.62,2.98,1210.34683399,3.15211768754,0.210346833996,283.3,0.918655314251,0.208376871927
564,bmy,80.0,2.76,2.4,1190.78847612,4.17633366913,0.190788476119,29.9,8.69655172414,0.207746240111
733,oi,156.0,3.1,2.64,1321.390939,5.675,0.275304394216,903.3,0.350428683358,0.206996216063
522,lm,132.0,2.14,3.34,1198.90737346,4.30018788686,0.198907373466,171.7,1.62895217496,0.205943968646
352,aap,60.0,2.6,3.3,1190.28375448,12.8207894097,0.190283754483,115.0,2.26086956522,0.200452965219
251,oxy,208.0,2.14,2.96,1442.84664011,24.1773893378,0.208090570111,381.85,0.68102598606,0.199069124272
147,nwsa,80.0,2.28,3.0,1443.54026169,4.56838091094,0.188547911727,134.133333333,2.23463124005,0.196620607408
373,xrx,144.0,2.08,3.02,1517.14598268,11.8588666835,0.183173285912,148.219206349,2.34523618854,0.193554847507
121,apa,176.0,2.96,3.22,1255.74731464,19.2711960553,0.216760385012,594.7,0.536143942178,0.191974531774
60,rrc,54.0,2.08,3.06,1241.30682513,9.77448241066,0.172329562328,54.95,7.05813148933,0.184153248187
436,coty,98.0,2.42,3.24,1217.65346335,6.20777643283,0.175483717659,177.333333333,2.10318346953,0.183214273486
294,gis,62.0,2.94,2.94,1067.30954986,3.48349222508,0.187587862519,262.7,1.97389885561,0.182471680385
4,nws,108.0,2.1,2.48,1475.41944728,5.11665389887,0.170984964284,195.583333333,1.38694516358,0.174505676485
634,rnr,85.0,3.0,2.8,693.911220969,-8.23428884995,0.178128784586,445.65,0.898142337302,0.169507638176
814,khc,48.0,2.48,3.3,1158.3608159,12.9460390423,0.158360815904,71.0,3.66197183099,0.167695684461
661,mos,224.0,2.32,3.38,1501.07413252,18.0073877085,0.169577459684,335.033333333,0.799152365446,0.165749732031
425,hrl,19.0,2.68,2.38,247.510401928,-10.2254216641,0.172963313575,444.716666667,1.12870526232,0.158497136607
807,an,96.0,2.0,3.1,1437.61385033,16.667,0.151951735464,119.05,2.29393953863,0.158156701967
566,gnw,236.0,2.14,2.12,412.284944863,-3.155,0.163428315761,453.25,0.582348373723,0.15396595201
561,bms,84.0,2.38,3.24,1373.80891796,13.421555825,0.147036069917,120.533333333,2.2056887756,0.152851945934
833,agn,38.0,2.98,2.38,404.474391915,-44.7890938718,0.143638905435,255.978333333,1.41996805145,0.143593731223
433,df,40.0,2.84,3.34,1536.08248592,7.30782098165,0.13495878095,194.698333333,2.22219018012,0.136429640059
751,pbi,25.0,2.04,2.58,1124.06140084,1.81923567326,0.124061400836,45.0,5.9350877193,0.130670057428
703,pep,100.0,2.36,2.42,1121.96819982,6.13651545447,0.121968199816,94.7,2.75564095883,0.126748097197
157,cag,28.0,2.14,3.12,1269.65895716,8.06241894154,0.117663183668,89.1333333334,6.31958061561,0.12251845342
295,sbh,46.0,2.92,2.7,647.799966402,-2.839,0.120458777823,461.55,1.4997068196,0.11120557387
486,omc,31.0,2.26,3.1,1381.70274086,18.9206159634,0.0970777845471,86.8325,3.89843618549,0.0999796074965
275,oii,42.0,2.56,2.6,358.749498423,-7.42931094606,0.0930806785343,265.048809524,2.11543607589,0.0973806828311
639,skt,40.0,2.16,3.22,1371.00348034,6.81401992949,0.0846132267312,79.6130952381,3.39192920438,0.0872376473519
182,mat,62.0,2.64,3.04,834.631570299,2.04152999444,0.0874282283611,227.770952381,1.5818214201,0.0865707752843
793,bbby,110.0,2.6,3.26,1119.69208577,7.2842041112,0.079169295955,174.616666667,1.94759134362,0.0801088715703
343,viab,93.0,2.36,3.4,1135.00275027,4.03473256984,0.0777656715819,269.5,1.07594760656,0.077881426811
12,vno,50.0,1.98,2.86,1546.8735305,33.1414049072,0.0702563181242,78.6988095239,3.38009816317,0.0720151161091
143,srcl,72.0,2.56,3.18,1114.53665705,9.2345,0.0654018633849,202.6,1.83607311453,0.0665493730537
804,int,118.0,2.3,2.84,671.844286455,3.49955568367,0.0509709720904,135.386666667,1.95549890967,0.0516651141301
748,ahl,100.0,2.58,2.24,817.921838367,0.22363008625,0.0513895700482,147.375079365,3.74406217625,0.0513663162249
238,pcg,36.0,1.94,3.14,1063.9926594,2.12195420448,0.0378835175283,66.5,6.47753003197,0.0384225876485
501,qep,64.0,2.18,2.9,721.228644575,0.67695747291,0.0347593937924,107.550634921,4.77515051273,0.0355754240294
484,omi,17.0,2.24,2.96,961.63353038,0.45351211275,0.0262943514226,179.605882353,3.80472431224,0.0259935819662
641,hal,15.0,1.86,2.1,1027.03092031,0.6168632136,0.0170227552593,35.7066666667,7.57909999112,0.0172729612078
584,avp,40.0,1.92,2.74,983.65286656,-0.25331248088,-0.00119349952894,49.6833333333,5.73014487742,-0.000851058278585
274,ftr,63.0,2.22,2.38,102.352142463,-1.96917213302,-0.0329889566534,153.600987096,4.57488362586,-0.0328027252093
828,hpe,18.0,2.08,1.9,0.0,-5.79942418985,-0.0629772359217,34.7235281385,7.79991140283,-0.0612690679892
797,ua,13.0,2.02,2.36,511.550468262,-8.883,-0.0800265981788,45.3,6.20935189215,-0.0728574989369
